0.0333333, 0.0000000, 0.0000000
0.0666667, -0.0000288, -0.0001831
0.1000000, -0.0001273, -0.0004431
0.1333333, 0.0002169, -0.0005562
0.1666667, 0.0000642, -0.0005115
0.2000000, -0.0001508, -0.0002141
0.2333333, -0.0001175, -0.0002036
0.2666667, -0.0000184, -0.0001309
0.3000000, 0.0000951, -0.0001549
0.3333333, 0.0000499, -0.0002093
0.3666667, -0.0002284, -0.0000741
0.4000000, -0.0000397, -0.0000458
0.4333333, -0.0002051, -0.0000882
0.4666667, -0.0000649, -0.0001122
0.5000000, -0.0000475, -0.0001511
0.5333333, -0.0000393, -0.0001509
0.5666667, -0.0000393, -0.0001958
0.6000000, -0.0000769, -0.0001760
0.6333333, -0.0000225, -0.0001024
0.6666667, -0.0000051, -0.0001082
0.7000000, -0.0001227, -0.0001722
0.7333333, -0.0001531, -0.0001865
0.7666667, -0.0001531, -0.0001499
0.8000000, -0.0001701, -0.0001736
0.8333333, -0.0001701, -0.0001587
0.8666667, -0.0001810, -0.0001069
0.9000000, -0.0001810, -0.0001028
0.9333333, -0.0001016, -0.0001611
0.9666667, -0.0001735, -0.0001341
1.0000000, -0.0001735, -0.0001341
1.0333333, -0.0001584, -0.0001393
1.0666667, -0.0002241, -0.0000972
1.1000000, -0.0002241, -0.0000287
1.1333333, -0.0002241, -0.0000591
1.1666667, -0.0002241, -0.0000442
1.2000000, -0.0002039, -0.0000442
1.2333333, -0.0002039, -0.0000952
1.2666667, -0.0001621, -0.0001288
1.3000000, -0.0002773, -0.0000832
1.3333333, -0.0002804, -0.0001070
1.3666667, -0.0002773, -0.0000994
1.4000000, -0.0001723, -0.0001335
1.4333333, -0.0001720, -0.0001295
1.4666667, -0.0000314, 0.0000040
1.5000000, -0.0000430, -0.0000466
1.5333333, -0.0000430, -0.0000309
1.5666667, -0.0000125, -0.0000484
1.6000000, 0.0000016, -0.0000672
1.6333333, 0.0000016, -0.0001010
1.6666667, -0.0000434, -0.0001090
1.7000000, -0.0000125, -0.0000921
1.7333333, -0.0000434, -0.0001103
1.7666667, -0.0000907, -0.0001420
1.8000000, -0.0000871, -0.0001194
1.8333333, -0.0001588, -0.0000799
1.8666667, -0.0001588, -0.0000355
1.9000000, -0.0002306, -0.0001136
1.9333333, -0.0001158, -0.0000735
1.9666667, -0.0001103, -0.0000758
2.0000000, -0.0001103, -0.0001100
2.0333333, -0.0001735, -0.0001121
2.0666667, -0.0000210, -0.0000406
2.1000000, -0.0000753, -0.0001565
2.1333333, -0.0001061, -0.0001586
2.1666667, -0.0001722, -0.0000810
2.2000000, -0.0001209, -0.0001505
2.2333333, -0.0001722, -0.0001559
2.2666667, -0.0000560, -0.0001274
2.3000000, -0.0000365, -0.0001472
2.3333333, -0.0001345, -0.0001526
2.3666667, -0.0000821, -0.0002040
2.4000000, -0.0000791, -0.0002035
2.4333333, -0.0000791, -0.0001516
2.4666667, -0.0000930, -0.0001476
2.5000000, -0.0000040, -0.0001247
2.5333333, -0.0000040, -0.0001231
2.5666667, -0.0000756, -0.0001220
2.6000000, -0.0001312, -0.0001388
2.6333333, -0.0001312, -0.0001502
2.6666667, -0.0000596, -0.0001785
2.7000000, -0.0001312, -0.0002360
2.7333333, -0.0002570, -0.0002007
2.7666667, -0.0002570, -0.0002124
2.8000000, -0.0002570, -0.0001276
2.8333333, -0.0002780, -0.0001353
2.8666667, -0.0001751, -0.0002646
2.9000000, -0.0002811, -0.0002152
2.9333333, -0.0002200, -0.0002529
2.9666667, -0.0002540, -0.0002229
3.0000000, -0.0001899, -0.0002144
3.0333333, -0.0002210, -0.0002131
3.0666667, -0.0001585, -0.0001569
3.1000000, -0.0001716, -0.0002001
3.1333333, -0.0001055, -0.0002186
3.1666667, -0.0001665, -0.0001977
3.2000000, -0.0002038, -0.0001616
3.2333333, -0.0000875, -0.0001655
3.2666667, -0.0001595, -0.0001539
3.3000000, -0.0001595, -0.0001450
3.3333333, -0.0002002, -0.0001938
3.3666667, -0.0002002, -0.0002130
3.4000000, -0.0002002, -0.0002140
3.4333333, -0.0002002, -0.0002340
3.4666667, -0.0002002, -0.0002530
3.5000000, -0.0002620, -0.0002499
3.5333333, -0.0002275, -0.0002499
3.5666667, -0.0002996, -0.0002671
3.6000000, -0.0002620, -0.0002671
3.6333333, -0.0001595, -0.0002289
3.6666667, -0.0001595, -0.0002095
3.7000000, -0.0001595, -0.0002305
3.7333333, -0.0001595, -0.0002310
3.7666667, -0.0001595, -0.0002310
3.8000000, -0.0002212, -0.0002712
3.8333333, -0.0002212, -0.0002522
3.8666667, -0.0002212, -0.0002788
3.9000000, -0.0002212, -0.0002788
3.9333333, -0.0002212, -0.0002627
3.9666667, -0.0002212, -0.0002361
4.0000000, -0.0002212, -0.0002172
4.0333333, 0.0000993, -0.0002330
4.0666667, 0.0000563, -0.0002444
4.1000000, -0.0000260, -0.0002179
4.1333333, -0.0001641, -0.0001922
4.1666667, -0.0001641, -0.0001922
4.2000000, -0.0002610, -0.0001884
4.2333333, -0.0003361, -0.0001873
4.2666667, -0.0002095, -0.0001346
4.3000000, -0.0001137, -0.0001524
4.3333333, -0.0002269, -0.0001318
4.3666667, -0.0002031, -0.0001222
4.4000000, -0.0001757, -0.0001798
4.4333333, -0.0002031, -0.0001356
4.4666667, -0.0001340, -0.0001563
4.5000000, -0.0002031, -0.0001563
4.5333333, -0.0001367, -0.0001305
4.5666667, -0.0001367, -0.0000926
4.6000000, -0.0000675, -0.0000765
4.6333333, -0.0000675, -0.0000765
4.6666667, -0.0000058, -0.0001177
4.7000000, -0.0000058, -0.0001177
4.7333333, -0.0000722, -0.0000856
4.7666667, -0.0000722, -0.0001461
4.8000000, -0.0000058, -0.0001461
4.8333333, 0.0000712, -0.0001140
4.8666667, 0.0000093, -0.0001140
4.9000000, 0.0000093, -0.0001140
4.9333333, 0.0000093, -0.0001140
4.9666667, -0.0000524, -0.0001269
5.0000000, -0.0000524, -0.0001269
5.0333333, -0.0000524, -0.0000984
5.0666667, -0.0000524, -0.0000984
5.1000000, -0.0000004, -0.0000984
5.1333333, -0.0000004, -0.0001269
5.1666667, 0.0000090, -0.0001269
5.2000000, -0.0000576, -0.0001537
5.2333333, 0.0000943, -0.0001269
5.2666667, 0.0001637, -0.0001185
5.3000000, 0.0000255, -0.0000586
5.3333333, -0.0000278, -0.0001078
5.3666667, -0.0000278, -0.0001189
5.4000000, -0.0000278, -0.0001202
5.4333333, 0.0000413, -0.0001212
5.4666667, 0.0000984, -0.0000832
5.5000000, 0.0001008, -0.0000670
5.5333333, 0.0001702, -0.0000938
5.5666667, 0.0000985, -0.0000938
5.6000000, 0.0000985, -0.0000938
5.6333333, 0.0000985, -0.0001374
5.6666667, 0.0000885, -0.0001018
5.7000000, 0.0000885, -0.0001427
5.7333333, 0.0000938, -0.0000855
5.7666667, 0.0000219, -0.0001157
5.8000000, -0.0000400, -0.0001157
5.8333333, -0.0000400, -0.0001106
5.8666667, -0.0000400, -0.0001157
5.9000000, 0.0000319, -0.0001286
5.9333333, 0.0000319, -0.0001286
5.9666667, 0.0000319, -0.0000945
6.0000000, 0.0000319, -0.0001010
6.0333333, -0.0001360, -0.0001415
6.0666667, -0.0002081, -0.0001300
6.1000000, -0.0000762, -0.0001468
6.1333333, -0.0000484, -0.0002063
6.1666667, -0.0000484, -0.0001669
6.2000000, -0.0000762, -0.0001696
6.2333333, -0.0000762, -0.0001696
6.2666667, -0.0002149, -0.0001696
6.3000000, -0.0001482, -0.0001384
6.3333333, -0.0001482, -0.0001119
6.3666667, -0.0000279, -0.0001135
6.4000000, -0.0000279, -0.0001133
6.4333333, -0.0000944, -0.0001133
6.4666667, -0.0000944, -0.0000938
6.5000000, -0.0000468, -0.0000895
6.5333333, -0.0000468, -0.0000938
6.5666667, -0.0001880, -0.0001133
6.6000000, -0.0001880, -0.0001133
6.6333333, -0.0002889, -0.0001133
6.6666667, -0.0002168, -0.0001195
6.7000000, -0.0002168, -0.0001195
6.7333333, -0.0002168, -0.0000938
6.7666667, -0.0000440, -0.0000673
6.8000000, -0.0000440, -0.0000673
6.8333333, -0.0001825, -0.0000673
6.8666667, -0.0001159, -0.0000834
6.9000000, -0.0001159, -0.0000834
6.9333333, -0.0001159, -0.0000858
6.9666667, -0.0001159, -0.0001320
7.0000000, -0.0001159, -0.0001711
7.0333333, -0.0001159, -0.0001676
7.0666667, -0.0001159, -0.0001701
7.1000000, -0.0001159, -0.0001701
7.1333333, -0.0001526, -0.0001415
7.1666667, -0.0001526, -0.0001781
7.2000000, -0.0000882, -0.0001320
7.2333333, -0.0001603, -0.0001387
7.2666667, -0.0000882, -0.0001652
7.3000000, -0.0001160, -0.0001367
7.3333333, -0.0001160, -0.0001367
7.3666667, -0.0000882, -0.0001601
7.4000000, -0.0000882, -0.0001601
7.4333333, -0.0000882, -0.0001601
7.4666667, -0.0000882, -0.0001880
7.5000000, -0.0001880, -0.0001880
7.5333333, -0.0001880, -0.0002183
7.5666667, -0.0001215, -0.0002168
7.6000000, -0.0002572, -0.0002343
7.6333333, -0.0002572, -0.0002508
7.6666667, -0.0002572, -0.0002671
7.7000000, -0.0001882, -0.0002334
7.7333333, -0.0000884, -0.0002334
7.7666667, -0.0001161, -0.0002102
7.8000000, -0.0001161, -0.0002125
7.8333333, -0.0000884, -0.0001584
7.8666667, -0.0000884, -0.0001584
7.9000000, -0.0000884, -0.0001384
7.9333333, -0.0000265, -0.0001384
7.9666667, 0.0000427, -0.0002174
8.0000000, 0.0000250, -0.0000865
8.0333333, -0.0002577, -0.0001448
8.0666667, -0.0001680, -0.0001003
8.1000000, -0.0001131, -0.0001035
8.1333333, -0.0001136, -0.0001229
8.1666667, -0.0000695, -0.0000986
8.2000000, 0.0000002, -0.0000944
8.2333333, 0.0000002, -0.0000962
8.2666667, -0.0000689, -0.0001004
8.3000000, -0.0000689, -0.0000962
8.3333333, -0.0000689, -0.0000962
8.3666667, -0.0000689, -0.0000962
8.4000000, -0.0000689, -0.0001141
8.4333333, -0.0000854, -0.0001219
8.4666667, -0.0001131, -0.0001409
8.5000000, -0.0001471, -0.0001376
8.5333333, -0.0001471, -0.0001305
8.5666667, -0.0002002, -0.0001161
8.6000000, -0.0001493, -0.0001539
8.6333333, -0.0001599, -0.0001715
8.6666667, -0.0001567, -0.0001430
8.7000000, -0.0001877, -0.0001272
8.7333333, -0.0001162, -0.0001415
8.7666667, -0.0001162, -0.0001734
8.8000000, -0.0001162, -0.0001656
8.8333333, -0.0001362, -0.0000677
8.8666667, -0.0001805, -0.0000979
8.9000000, -0.0001218, -0.0000642
8.9333333, -0.0000908, -0.0000618
8.9666667, -0.0000908, -0.0000594
9.0000000, -0.0001965, -0.0001218
9.0333333, -0.0001965, -0.0001398
9.0666667, -0.0001302, -0.0001191
9.1000000, -0.0001302, -0.0001191
9.1333333, -0.0001302, -0.0001260
9.1666667, -0.0001302, -0.0001163
9.2000000, -0.0001302, -0.0000706
9.2333333, -0.0001302, -0.0000438
9.2666667, -0.0000585, -0.0000438
9.3000000, -0.0000585, -0.0000438
9.3333333, -0.0000585, -0.0000438
9.3666667, -0.0001173, 0.0000198
9.4000000, -0.0000558, -0.0000288
9.4333333, -0.0000423, -0.0000202
9.4666667, -0.0000423, -0.0000228
9.5000000, -0.0000423, -0.0000325
9.5333333, -0.0000423, -0.0000114
9.5666667, -0.0000500, -0.0000114
9.6000000, -0.0001160, -0.0000163
9.6333333, -0.0001160, 0.0000178
9.6666667, -0.0001470, -0.0000090
9.7000000, -0.0001470, -0.0000024
9.7333333, -0.0000386, -0.0000296
9.7666667, -0.0001100, 0.0000115
9.8000000, -0.0001653, -0.0000052
9.8333333, -0.0001653, -0.0000814
9.8666667, -0.0001653, -0.0000510
9.9000000, -0.0001213, -0.0000947
9.9333333, -0.0001653, -0.0001229
9.9666667, -0.0001150, -0.0000940
10.0000000, 0.0000063, -0.0001657
10.0333333, -0.0000085, 0.0000575
10.0666667, -0.0000575, 0.0000667
10.1000000, -0.0000596, -0.0000480
10.1333333, 0.0000577, -0.0000772
10.1666667, 0.0000409, -0.0000689
10.2000000, 0.0000687, -0.0000595
10.2333333, 0.0000687, -0.0000677
10.2666667, 0.0000687, -0.0000978
10.3000000, 0.0000687, -0.0001374
